horizon_quarter,scenario,variable,pct_dev
54,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.165
55,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.164
56,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.162
57,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.16
58,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.159
59,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.157
60,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.155
61,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.154
62,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.152
63,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.15
64,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.149
65,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.147
66,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.145
67,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.144
68,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
69,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.14
70,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.139
71,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.137
72,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.136
73,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.134
74,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.132
75,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.131
76,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.129
77,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.128
78,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.126
79,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.125
80,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.123
81,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.122
82,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.12
83,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.119
84,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.117
85,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.116
86,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.115
87,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.113
88,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.112
89,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.11
90,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.109
91,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.108
92,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.106
93,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.105
94,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.104
95,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.102
96,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.101
97,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.1
98,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.099
99,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.097
100,Infrastructure efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.096
1,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.009
2,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.024
3,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.024
4,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.022
5,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.019
6,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.016
7,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.015
8,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.014
9,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.015
10,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.015
11,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.017
12,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.019
13,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.021
14,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.024
15,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.027
16,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.031
17,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
18,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.038
19,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.043
20,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.047
21,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.051
22,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.056
23,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.061
24,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.066
25,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.07
26,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.075
27,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.08
28,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.085
29,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.09
30,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.094
31,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.099
32,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.104
33,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.108
34,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.113
35,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.117
36,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.122
37,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.126
38,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.13
39,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.134
40,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.138
41,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
42,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.145
43,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.149
44,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.153
45,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
46,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.159
47,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.162
48,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.165
49,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.168
50,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.171
51,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.174
52,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.176
53,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.179
54,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.181
55,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.183
56,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.186
57,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.188
58,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.189
59,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.191
60,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.193
61,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.195
62,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.196
63,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.197
64,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.199
65,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.2
66,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.201
67,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.202
68,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.203
69,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.204
70,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.205
71,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.205
72,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.206
73,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.206
74,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
75,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
76,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
77,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
78,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
79,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
80,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
81,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
82,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
83,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
84,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
85,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
86,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.207
87,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.206
88,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.206
89,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.206
90,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.205
91,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.204
92,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.204
93,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.203
94,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.203
95,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.202
96,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.201
97,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.2
98,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.199
99,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.198
100,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.198
1,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.015
2,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.011
3,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.009
4,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.005
5,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.001
6,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
7,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.017
8,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.027
9,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.037
10,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
11,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.056
12,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.066
13,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.075
14,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.083
15,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.091
16,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.099
17,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.106
18,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.112
19,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.118
20,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.124
21,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.129
22,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.133
23,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.137
24,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.14
25,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
26,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.146
27,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.148
28,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.15
29,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.152
30,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.153
31,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.154
32,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.155
33,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
34,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
35,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.157
36,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.157
37,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
38,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
39,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
40,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.155
41,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.155
42,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.154
43,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.153
44,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.152
45,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.151
46,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.15
47,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.149
48,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.147
49,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.146
50,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.145
51,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
52,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.142
53,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.141
54,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.139
55,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.138
56,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.136
57,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.135
58,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.133
59,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.132
60,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.13
61,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.129
62,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.127
63,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.126
64,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.124
65,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.123
66,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.121
67,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.12
68,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.118
69,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.116
70,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.115
71,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.113
72,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.112
73,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.111
74,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.109
75,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.108
76,R&D efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.106
