horizon_quarter,experiment,variable,pct_dev
31,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
32,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
33,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
34,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
35,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
36,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
37,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
38,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
39,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
40,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
41,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
42,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
43,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
44,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
45,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
46,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
47,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
48,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
49,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
50,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
51,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
52,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
53,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
54,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
55,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
56,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
57,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
58,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
59,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
60,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
61,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
62,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
63,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
64,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
65,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
66,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
67,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
68,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
69,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
70,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
71,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
72,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
73,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
74,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
75,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
76,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
77,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
78,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
79,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
80,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
81,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
82,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
83,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
84,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
85,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
86,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
87,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
88,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
89,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
90,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
91,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
92,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
93,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
94,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
95,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
96,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
97,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
98,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
99,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
100,AE: Infrastructure investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
1,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),2.308
2,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),4.548
3,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),6.721
4,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),8.831
5,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),10.878
6,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),12.865
7,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),14.793
8,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),16.664
9,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),18.48
10,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),20.243
11,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),21.953
12,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),23.613
13,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),25.224
14,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),26.787
15,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),28.304
16,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),29.777
17,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),31.206
18,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),32.593
19,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),33.939
20,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),35.245
21,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),36.512
22,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),37.743
23,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),38.936
24,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),40.095
25,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),41.22
26,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),42.311
27,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),43.37
28,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),44.398
29,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),45.395
30,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),46.363
31,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),47.303
32,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),48.214
33,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),49.099
34,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),49.958
35,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),50.791
36,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),51.6
37,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),52.385
38,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),53.147
39,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),53.886
40,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),54.603
41,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),55.3
42,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),55.975
43,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),56.631
44,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),57.268
45,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),57.885
46,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),58.485
47,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),59.066
48,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),59.631
49,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),60.179
50,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),60.711
51,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),61.227
52,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),61.727
53,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),62.213
54,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),62.685
55,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),63.143
56,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),63.587
57,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),64.018
58,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),64.436
59,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),64.843
60,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),65.237
61,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),65.619
62,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),65.99
63,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),66.35
64,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),66.7
65,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),67.039
66,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),67.368
67,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),67.688
68,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),67.998
69,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),68.299
70,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),68.591
71,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),68.874
72,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),69.149
73,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),69.416
74,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),69.675
75,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),69.927
76,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),70.171
77,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),70.408
78,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),70.638
79,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),70.861
80,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),71.077
81,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),71.287
82,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),71.491
83,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),71.689
84,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),71.881
85,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),72.067
86,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),72.248
87,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),72.423
88,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),72.594
89,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),72.759
90,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),72.919
91,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),73.075
92,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),73.226
93,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),73.373
94,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),73.515
95,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),73.653
96,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),73.787
97,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),73.917
98,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),74.044
99,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),74.166
100,AE: Human capital investment,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),74.285
1,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
2,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
3,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
4,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
5,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
6,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
7,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
8,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
9,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
10,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
11,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
12,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
13,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
14,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
15,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
16,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
17,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
18,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
19,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
20,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
21,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
22,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
23,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
24,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
25,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
26,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
27,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
28,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
29,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
30,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
31,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
32,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
33,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
34,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
35,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
36,AE: R&D spending,Educ./hlt capital (K<sup>GE</sup><sub>t</sub>),0.0
