horizon_quarter,experiment,variable,pct_dev
61,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.08
62,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.144
63,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.209
64,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.274
65,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.338
66,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.403
67,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.468
68,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.533
69,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.598
70,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.664
71,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.729
72,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.794
73,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.859
74,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.925
75,AE: Infrastructure investment,Consumption (C<sub>t</sub>),4.99
76,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.055
77,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.121
78,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.186
79,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.251
80,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.317
81,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.382
82,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.448
83,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.513
84,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.578
85,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.644
86,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.709
87,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.774
88,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.839
89,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.904
90,AE: Infrastructure investment,Consumption (C<sub>t</sub>),5.97
91,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.035
92,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.1
93,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.165
94,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.229
95,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.294
96,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.359
97,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.424
98,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.488
99,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.552
100,AE: Infrastructure investment,Consumption (C<sub>t</sub>),6.617
1,AE: Human capital investment,Consumption (C<sub>t</sub>),1.101
2,AE: Human capital investment,Consumption (C<sub>t</sub>),1.117
3,AE: Human capital investment,Consumption (C<sub>t</sub>),1.132
4,AE: Human capital investment,Consumption (C<sub>t</sub>),1.144
5,AE: Human capital investment,Consumption (C<sub>t</sub>),1.154
6,AE: Human capital investment,Consumption (C<sub>t</sub>),1.163
7,AE: Human capital investment,Consumption (C<sub>t</sub>),1.169
8,AE: Human capital investment,Consumption (C<sub>t</sub>),1.175
9,AE: Human capital investment,Consumption (C<sub>t</sub>),1.18
10,AE: Human capital investment,Consumption (C<sub>t</sub>),1.184
11,AE: Human capital investment,Consumption (C<sub>t</sub>),1.189
12,AE: Human capital investment,Consumption (C<sub>t</sub>),1.194
13,AE: Human capital investment,Consumption (C<sub>t</sub>),1.2
14,AE: Human capital investment,Consumption (C<sub>t</sub>),1.207
15,AE: Human capital investment,Consumption (C<sub>t</sub>),1.216
16,AE: Human capital investment,Consumption (C<sub>t</sub>),1.225
17,AE: Human capital investment,Consumption (C<sub>t</sub>),1.236
18,AE: Human capital investment,Consumption (C<sub>t</sub>),1.249
19,AE: Human capital investment,Consumption (C<sub>t</sub>),1.264
20,AE: Human capital investment,Consumption (C<sub>t</sub>),1.28
21,AE: Human capital investment,Consumption (C<sub>t</sub>),1.299
22,AE: Human capital investment,Consumption (C<sub>t</sub>),1.32
23,AE: Human capital investment,Consumption (C<sub>t</sub>),1.343
24,AE: Human capital investment,Consumption (C<sub>t</sub>),1.368
25,AE: Human capital investment,Consumption (C<sub>t</sub>),1.395
26,AE: Human capital investment,Consumption (C<sub>t</sub>),1.425
27,AE: Human capital investment,Consumption (C<sub>t</sub>),1.457
28,AE: Human capital investment,Consumption (C<sub>t</sub>),1.492
29,AE: Human capital investment,Consumption (C<sub>t</sub>),1.529
30,AE: Human capital investment,Consumption (C<sub>t</sub>),1.568
31,AE: Human capital investment,Consumption (C<sub>t</sub>),1.61
32,AE: Human capital investment,Consumption (C<sub>t</sub>),1.654
33,AE: Human capital investment,Consumption (C<sub>t</sub>),1.7
34,AE: Human capital investment,Consumption (C<sub>t</sub>),1.749
35,AE: Human capital investment,Consumption (C<sub>t</sub>),1.8
36,AE: Human capital investment,Consumption (C<sub>t</sub>),1.854
37,AE: Human capital investment,Consumption (C<sub>t</sub>),1.91
38,AE: Human capital investment,Consumption (C<sub>t</sub>),1.968
39,AE: Human capital investment,Consumption (C<sub>t</sub>),2.028
40,AE: Human capital investment,Consumption (C<sub>t</sub>),2.09
41,AE: Human capital investment,Consumption (C<sub>t</sub>),2.155
42,AE: Human capital investment,Consumption (C<sub>t</sub>),2.222
43,AE: Human capital investment,Consumption (C<sub>t</sub>),2.29
44,AE: Human capital investment,Consumption (C<sub>t</sub>),2.361
45,AE: Human capital investment,Consumption (C<sub>t</sub>),2.434
46,AE: Human capital investment,Consumption (C<sub>t</sub>),2.509
47,AE: Human capital investment,Consumption (C<sub>t</sub>),2.586
48,AE: Human capital investment,Consumption (C<sub>t</sub>),2.665
49,AE: Human capital investment,Consumption (C<sub>t</sub>),2.745
50,AE: Human capital investment,Consumption (C<sub>t</sub>),2.827
51,AE: Human capital investment,Consumption (C<sub>t</sub>),2.912
52,AE: Human capital investment,Consumption (C<sub>t</sub>),2.997
53,AE: Human capital investment,Consumption (C<sub>t</sub>),3.085
54,AE: Human capital investment,Consumption (C<sub>t</sub>),3.174
55,AE: Human capital investment,Consumption (C<sub>t</sub>),3.265
56,AE: Human capital investment,Consumption (C<sub>t</sub>),3.357
57,AE: Human capital investment,Consumption (C<sub>t</sub>),3.451
58,AE: Human capital investment,Consumption (C<sub>t</sub>),3.546
59,AE: Human capital investment,Consumption (C<sub>t</sub>),3.642
60,AE: Human capital investment,Consumption (C<sub>t</sub>),3.74
61,AE: Human capital investment,Consumption (C<sub>t</sub>),3.84
62,AE: Human capital investment,Consumption (C<sub>t</sub>),3.94
63,AE: Human capital investment,Consumption (C<sub>t</sub>),4.042
64,AE: Human capital investment,Consumption (C<sub>t</sub>),4.145
65,AE: Human capital investment,Consumption (C<sub>t</sub>),4.25
66,AE: Human capital investment,Consumption (C<sub>t</sub>),4.355
67,AE: Human capital investment,Consumption (C<sub>t</sub>),4.462
68,AE: Human capital investment,Consumption (C<sub>t</sub>),4.569
69,AE: Human capital investment,Consumption (C<sub>t</sub>),4.678
70,AE: Human capital investment,Consumption (C<sub>t</sub>),4.788
71,AE: Human capital investment,Consumption (C<sub>t</sub>),4.898
72,AE: Human capital investment,Consumption (C<sub>t</sub>),5.01
73,AE: Human capital investment,Consumption (C<sub>t</sub>),5.122
74,AE: Human capital investment,Consumption (C<sub>t</sub>),5.236
75,AE: Human capital investment,Consumption (C<sub>t</sub>),5.35
76,AE: Human capital investment,Consumption (C<sub>t</sub>),5.465
77,AE: Human capital investment,Consumption (C<sub>t</sub>),5.581
78,AE: Human capital investment,Consumption (C<sub>t</sub>),5.697
79,AE: Human capital investment,Consumption (C<sub>t</sub>),5.814
80,AE: Human capital investment,Consumption (C<sub>t</sub>),5.932
81,AE: Human capital investment,Consumption (C<sub>t</sub>),6.051
82,AE: Human capital investment,Consumption (C<sub>t</sub>),6.17
83,AE: Human capital investment,Consumption (C<sub>t</sub>),6.289
84,AE: Human capital investment,Consumption (C<sub>t</sub>),6.41
85,AE: Human capital investment,Consumption (C<sub>t</sub>),6.53
86,AE: Human capital investment,Consumption (C<sub>t</sub>),6.652
87,AE: Human capital investment,Consumption (C<sub>t</sub>),6.773
88,AE: Human capital investment,Consumption (C<sub>t</sub>),6.896
89,AE: Human capital investment,Consumption (C<sub>t</sub>),7.018
90,AE: Human capital investment,Consumption (C<sub>t</sub>),7.141
91,AE: Human capital investment,Consumption (C<sub>t</sub>),7.265
92,AE: Human capital investment,Consumption (C<sub>t</sub>),7.389
93,AE: Human capital investment,Consumption (C<sub>t</sub>),7.513
94,AE: Human capital investment,Consumption (C<sub>t</sub>),7.637
95,AE: Human capital investment,Consumption (C<sub>t</sub>),7.762
96,AE: Human capital investment,Consumption (C<sub>t</sub>),7.887
97,AE: Human capital investment,Consumption (C<sub>t</sub>),8.013
98,AE: Human capital investment,Consumption (C<sub>t</sub>),8.138
99,AE: Human capital investment,Consumption (C<sub>t</sub>),8.264
100,AE: Human capital investment,Consumption (C<sub>t</sub>),8.39
1,AE: R&D spending,Consumption (C<sub>t</sub>),0.803
2,AE: R&D spending,Consumption (C<sub>t</sub>),0.793
3,AE: R&D spending,Consumption (C<sub>t</sub>),0.781
4,AE: R&D spending,Consumption (C<sub>t</sub>),0.77
5,AE: R&D spending,Consumption (C<sub>t</sub>),0.76
6,AE: R&D spending,Consumption (C<sub>t</sub>),0.752
7,AE: R&D spending,Consumption (C<sub>t</sub>),0.748
8,AE: R&D spending,Consumption (C<sub>t</sub>),0.748
9,AE: R&D spending,Consumption (C<sub>t</sub>),0.753
10,AE: R&D spending,Consumption (C<sub>t</sub>),0.763
11,AE: R&D spending,Consumption (C<sub>t</sub>),0.777
12,AE: R&D spending,Consumption (C<sub>t</sub>),0.797
13,AE: R&D spending,Consumption (C<sub>t</sub>),0.82
14,AE: R&D spending,Consumption (C<sub>t</sub>),0.849
15,AE: R&D spending,Consumption (C<sub>t</sub>),0.882
16,AE: R&D spending,Consumption (C<sub>t</sub>),0.919
17,AE: R&D spending,Consumption (C<sub>t</sub>),0.96
18,AE: R&D spending,Consumption (C<sub>t</sub>),1.005
19,AE: R&D spending,Consumption (C<sub>t</sub>),1.053
20,AE: R&D spending,Consumption (C<sub>t</sub>),1.104
21,AE: R&D spending,Consumption (C<sub>t</sub>),1.159
22,AE: R&D spending,Consumption (C<sub>t</sub>),1.216
23,AE: R&D spending,Consumption (C<sub>t</sub>),1.276
24,AE: R&D spending,Consumption (C<sub>t</sub>),1.339
25,AE: R&D spending,Consumption (C<sub>t</sub>),1.404
26,AE: R&D spending,Consumption (C<sub>t</sub>),1.47
27,AE: R&D spending,Consumption (C<sub>t</sub>),1.539
28,AE: R&D spending,Consumption (C<sub>t</sub>),1.609
29,AE: R&D spending,Consumption (C<sub>t</sub>),1.681
30,AE: R&D spending,Consumption (C<sub>t</sub>),1.755
31,AE: R&D spending,Consumption (C<sub>t</sub>),1.829
32,AE: R&D spending,Consumption (C<sub>t</sub>),1.905
33,AE: R&D spending,Consumption (C<sub>t</sub>),1.982
34,AE: R&D spending,Consumption (C<sub>t</sub>),2.06
35,AE: R&D spending,Consumption (C<sub>t</sub>),2.139
36,AE: R&D spending,Consumption (C<sub>t</sub>),2.218
37,AE: R&D spending,Consumption (C<sub>t</sub>),2.298
38,AE: R&D spending,Consumption (C<sub>t</sub>),2.379
39,AE: R&D spending,Consumption (C<sub>t</sub>),2.461
40,AE: R&D spending,Consumption (C<sub>t</sub>),2.542
41,AE: R&D spending,Consumption (C<sub>t</sub>),2.625
42,AE: R&D spending,Consumption (C<sub>t</sub>),2.707
43,AE: R&D spending,Consumption (C<sub>t</sub>),2.79
44,AE: R&D spending,Consumption (C<sub>t</sub>),2.873
45,AE: R&D spending,Consumption (C<sub>t</sub>),2.956
46,AE: R&D spending,Consumption (C<sub>t</sub>),3.04
47,AE: R&D spending,Consumption (C<sub>t</sub>),3.123
48,AE: R&D spending,Consumption (C<sub>t</sub>),3.206
49,AE: R&D spending,Consumption (C<sub>t</sub>),3.29
50,AE: R&D spending,Consumption (C<sub>t</sub>),3.374
51,AE: R&D spending,Consumption (C<sub>t</sub>),3.457
52,AE: R&D spending,Consumption (C<sub>t</sub>),3.54
53,AE: R&D spending,Consumption (C<sub>t</sub>),3.624
54,AE: R&D spending,Consumption (C<sub>t</sub>),3.707
55,AE: R&D spending,Consumption (C<sub>t</sub>),3.79
56,AE: R&D spending,Consumption (C<sub>t</sub>),3.873
57,AE: R&D spending,Consumption (C<sub>t</sub>),3.956
58,AE: R&D spending,Consumption (C<sub>t</sub>),4.038
59,AE: R&D spending,Consumption (C<sub>t</sub>),4.12
60,AE: R&D spending,Consumption (C<sub>t</sub>),4.203
61,AE: R&D spending,Consumption (C<sub>t</sub>),4.284
62,AE: R&D spending,Consumption (C<sub>t</sub>),4.366
63,AE: R&D spending,Consumption (C<sub>t</sub>),4.447
64,AE: R&D spending,Consumption (C<sub>t</sub>),4.528
65,AE: R&D spending,Consumption (C<sub>t</sub>),4.609
66,AE: R&D spending,Consumption (C<sub>t</sub>),4.69
67,AE: R&D spending,Consumption (C<sub>t</sub>),4.77
68,AE: R&D spending,Consumption (C<sub>t</sub>),4.85
69,AE: R&D spending,Consumption (C<sub>t</sub>),4.929
70,AE: R&D spending,Consumption (C<sub>t</sub>),5.009
71,AE: R&D spending,Consumption (C<sub>t</sub>),5.088
72,AE: R&D spending,Consumption (C<sub>t</sub>),5.166
73,AE: R&D spending,Consumption (C<sub>t</sub>),5.244
74,AE: R&D spending,Consumption (C<sub>t</sub>),5.322
75,AE: R&D spending,Consumption (C<sub>t</sub>),5.4
76,AE: R&D spending,Consumption (C<sub>t</sub>),5.477
77,AE: R&D spending,Consumption (C<sub>t</sub>),5.554
78,AE: R&D spending,Consumption (C<sub>t</sub>),5.631
79,AE: R&D spending,Consumption (C<sub>t</sub>),5.707
80,AE: R&D spending,Consumption (C<sub>t</sub>),5.783
81,AE: R&D spending,Consumption (C<sub>t</sub>),5.858
82,AE: R&D spending,Consumption (C<sub>t</sub>),5.933
83,AE: R&D spending,Consumption (C<sub>t</sub>),6.008
84,AE: R&D spending,Consumption (C<sub>t</sub>),6.083
85,AE: R&D spending,Consumption (C<sub>t</sub>),6.157
86,AE: R&D spending,Consumption (C<sub>t</sub>),6.23
87,AE: R&D spending,Consumption (C<sub>t</sub>),6.304
88,AE: R&D spending,Consumption (C<sub>t</sub>),6.377
89,AE: R&D spending,Consumption (C<sub>t</sub>),6.449
90,AE: R&D spending,Consumption (C<sub>t</sub>),6.522
91,AE: R&D spending,Consumption (C<sub>t</sub>),6.594
92,AE: R&D spending,Consumption (C<sub>t</sub>),6.665
93,AE: R&D spending,Consumption (C<sub>t</sub>),6.736
94,AE: R&D spending,Consumption (C<sub>t</sub>),6.807
95,AE: R&D spending,Consumption (C<sub>t</sub>),6.878
96,AE: R&D spending,Consumption (C<sub>t</sub>),6.948
97,AE: R&D spending,Consumption (C<sub>t</sub>),7.018
98,AE: R&D spending,Consumption (C<sub>t</sub>),7.087
99,AE: R&D spending,Consumption (C<sub>t</sub>),7.157
100,AE: R&D spending,Consumption (C<sub>t</sub>),7.226
1,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.31
2,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-3.322
3,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-3.04
4,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.813
5,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.61
6,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.423
7,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.247
8,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-2.082
9,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.925
10,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.777
11,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.637
12,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.504
13,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.377
14,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.257
15,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.142
16,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-1.032
17,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.927
18,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.826
19,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.73
20,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.637
21,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.547
22,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.461
23,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.378
24,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.297
25,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.219
26,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.143
27,AE: Infrastructure investment,Private investment (I<sub>t</sub>),-0.069
28,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.003
29,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.073
30,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.141
31,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.208
32,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.273
33,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.337
34,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.4
35,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.462
36,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.523
37,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.582
38,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.641
39,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.7
40,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.757
41,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.814
42,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.87
43,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.926
44,AE: Infrastructure investment,Private investment (I<sub>t</sub>),0.981
45,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.036
46,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.09
47,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.144
48,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.197
49,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.251
50,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.304
51,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.356
52,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.409
53,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.461
54,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.513
55,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.565
56,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.617
57,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.669
58,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.721
59,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.772
60,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.824
61,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.875
62,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.927
63,AE: Infrastructure investment,Private investment (I<sub>t</sub>),1.979
64,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.03
65,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.082
66,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.133
67,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.185
68,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.237
69,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.289
70,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.341
71,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.393
72,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.446
73,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.498
74,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.551
75,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.604
76,AE: Infrastructure investment,Private investment (I<sub>t</sub>),2.658
