horizon_quarter,scenario,variable,pct_dev
4,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),-0.059
5,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),-0.044
6,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),-0.033
7,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),-0.024
8,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),-0.016
9,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),-0.009
10,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),-0.003
11,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.003
12,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.008
13,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.012
14,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.016
15,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.02
16,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.023
17,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.025
18,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.027
19,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.029
20,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.031
21,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.032
22,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.033
23,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.034
24,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.035
25,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.035
26,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.036
27,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.036
28,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.036
29,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.036
30,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.036
31,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.036
32,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.035
33,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.035
34,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.035
35,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.034
36,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.034
37,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.033
38,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.033
39,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.032
40,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.032
41,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.031
42,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.03
43,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.03
44,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.029
45,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.028
46,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.028
47,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.027
48,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.026
49,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.026
50,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.025
51,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.024
52,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.024
53,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.023
54,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.023
55,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.022
56,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.021
57,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.021
58,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.02
59,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.02
60,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.019
61,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.019
62,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.018
63,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.018
64,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.017
65,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.016
66,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.016
67,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.016
68,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.015
69,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.015
70,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.014
71,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.014
72,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.013
73,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.013
74,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.013
75,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.012
76,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.012
77,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.011
78,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.011
79,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.011
80,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.01
81,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.01
82,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.01
83,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.009
84,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.009
85,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.009
86,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.009
87,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.008
88,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.008
89,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.008
90,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.008
91,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.007
92,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.007
93,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.007
94,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.007
95,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.006
96,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.006
97,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.006
98,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.006
99,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.006
100,Infrastructure efficiency,Real marginal cost (mc<sub>t</sub>),0.005
1,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),1.075
2,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.159
3,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.086
4,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.068
5,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.065
6,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.066
7,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.068
8,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.07
9,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.071
10,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.072
11,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.073
12,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.073
13,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.072
14,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.071
15,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.07
16,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.068
17,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.067
18,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.065
19,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.063
20,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.06
21,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.058
22,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.055
23,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.053
24,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.05
25,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.047
26,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.044
27,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.042
28,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.039
29,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.036
30,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.034
31,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.031
32,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.028
33,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.026
34,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.023
35,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.021
36,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.018
37,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.016
38,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.014
39,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.011
40,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.009
41,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.007
42,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.005
43,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.003
44,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),-0.002
45,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.0
46,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.002
47,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.003
48,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.005
49,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.006
50,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.008
51,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.009
52,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.01
53,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.011
54,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.012
55,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.013
56,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.014
57,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.015
58,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.016
59,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.016
60,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.017
61,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.018
62,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.018
63,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.019
64,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.019
65,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.02
66,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.02
67,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
68,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
69,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
70,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
71,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
72,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
73,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
74,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
75,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
76,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
77,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
78,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
79,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
80,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
81,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
82,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
83,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
84,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
85,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
86,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.022
87,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
88,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
89,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
90,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
91,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.021
92,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.02
93,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.02
94,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.02
95,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.02
96,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.02
97,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.019
98,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.019
99,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.019
100,Human-capital efficiency,Real marginal cost (mc<sub>t</sub>),0.019
1,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.8
2,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.818
3,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.851
4,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.884
5,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.914
6,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.938
7,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.957
8,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.971
9,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.981
10,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.987
11,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.99
12,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.99
13,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.987
14,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.982
15,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.975
16,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.966
17,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.955
18,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.943
19,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.93
20,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.916
21,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.901
22,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.885
23,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.868
24,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.852
25,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.834
26,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.817
27,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.799
28,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.781
29,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.763
30,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.745
31,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.727
32,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.709
33,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.692
34,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.674
35,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.657
36,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.639
37,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.622
38,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.606
39,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.589
40,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.573
41,Infrastructure efficiency,Inflation (Π<sub>t</sub>),0.557
