"ref_area","source","indicator","time","obs_value","obs_status","best_source"
"X30","XA:8421","SDG_1041_NOC_RT","2012",49.9,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2011",49.8,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2010",49.5,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2009",51.2,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2008",50.5,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2007",48.8,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2006",49.2,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2005",51.9,"NA",1
"X30","XA:8421","SDG_1041_NOC_RT","2004",53.4,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2026",48.1,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2025",48.2,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2024",48,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2023",48.3,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2022",47.7,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2021",47.5,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2020",49.6,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2019",48,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2018",47.9,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2017",48.2,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2016",48.2,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2015",48.2,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2014",49,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2013",49.2,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2012",49,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2011",50,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2010",50.2,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2009",50.5,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2008",49.4,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2007",48.6,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2006",48.8,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2005",49.5,"NA",1
"X31","XA:8379","SDG_1041_NOC_RT","2004",48.1,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2026",39.7,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2025",39.7,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2024",39.5,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2023",38.3,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2022",37.7,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2021",37.1,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2020",36.7,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2019",35.3,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2018",34.5,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2017",34.1,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2016",34.4,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2015",35.2,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2014",35.2,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2013",36,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2012",34.5,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2011",34.9,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2010",35.5,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2009",36.8,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2008",35.3,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2007",35.4,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2006",35.6,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2005",36.7,"NA",1
"X32","XA:8380","SDG_1041_NOC_RT","2004",37.1,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2026",53.4,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2025",53.3,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2024",53.1,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2023",53.5,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2022",52.7,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2021",52.3,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2020",54,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2019",54.4,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2018",54.4,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2017",54.8,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2016",55.1,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2015",54.7,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2014",55.8,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2013",54.5,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2012",53.7,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2011",52.3,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2010",51.8,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2009",53.6,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2008",50.7,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2007",49.7,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2006",50.1,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2005",49.5,"NA",1
"X33","XA:8381","SDG_1041_NOC_RT","2004",49.3,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2026",56,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2025",56,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2024",55.7,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2023",55.6,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2022",56.2,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2021",58,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2020",59.3,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2019",58.4,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2018",58.6,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2017",58.5,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2016",58.6,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2015",58.9,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2014",58.3,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2013",58.2,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2012",58.8,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2011",58.8,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2010",59,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2009",60.1,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2008",60.8,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2007",60.9,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2006",60.8,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2005",60.9,"NA",1
"X34","XA:8382","SDG_1041_NOC_RT","2004",61.8,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2026",56,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2025",56,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2024",55.7,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2023",55.6,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2022",56.2,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2021",58,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2020",59.3,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2019",58.4,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2018",58.6,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2017",58.5,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2016",58.6,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2015",58.9,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2014",58.3,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2013",58.2,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2012",58.8,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2011",58.8,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2010",59,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2009",60.1,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2008",60.8,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2007",60.9,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2006",60.8,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2005",60.9,"NA",1
"X35","XA:8422","SDG_1041_NOC_RT","2004",61.8,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2026",33.4,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2025",33.5,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2024",33.9,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2023",34.1,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2022",30.5,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2021",33.8,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2020",37.4,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2019",33.9,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2018",32.5,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2017",34.3,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2016",35,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2015",33.6,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2014",27.3,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2013",26.1,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2012",25.4,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2011",25.1,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2010",28.4,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2009",31.1,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2008",25.1,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2007",26.4,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2006",26.1,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2005",27.1,"NA",1
"X36","XA:8384","SDG_1041_NOC_RT","2004",29.6,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2026",44.9,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2025",45,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2024",45.6,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2023",45,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2022",44.6,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2021",44.5,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2020",46,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2019",44.6,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2018",44.2,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2017",44.5,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2016",43.6,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2015",43.4,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2014",43.1,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2013",43.2,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2012",43.4,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2011",43.3,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2010",42.8,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2009",43.7,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2008",42.8,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2007",43.6,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2006",43.4,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2005",43.4,"NA",1
"X37","XA:8423","SDG_1041_NOC_RT","2004",43.4,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2026",31.7,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2025",31.7,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2024",32.2,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2023",32.3,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2022",29.5,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2021",32.4,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2020",35.1,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2019",32.3,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2018",31,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2017",32.5,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2016",32.5,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2015",30.7,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2014",23.4,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2013",22.2,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2012",21.5,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2011",21.4,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2010",24.8,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2009",28.3,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2008",21.1,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2007",23.6,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2006",23.6,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2005",25,"NA",1
"X39","XA:8425","SDG_1041_NOC_RT","2004",28.3,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2026",53.3,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2025",53.2,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2024",53.2,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2023",52.9,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2022",53.2,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2021",53.1,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2020",53.9,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2019",53.2,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2018",52.9,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2017",52.7,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2016",52.8,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2015",52.7,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2014",52.9,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2013",52.6,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2012",52.6,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2011",52.5,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2010",52.4,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2009",53.6,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2008",52.9,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2007",51.5,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2006",52,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2005",52.4,"NA",1
"X40","XA:8385","SDG_1041_NOC_RT","2004",52.7,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2026",40,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2025",40,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2024",40,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2023",39.7,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2022",40.5,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2021",39.6,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2020",39.9,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2019",40.3,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2018",40.8,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2017",40.7,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2016",40.1,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2015",40.7,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2014",40.5,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2013",40.4,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2012",40.1,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2011",40.7,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2010",40.3,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2009",40.2,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2008",40.4,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2007",40.6,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2006",40.8,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2005",40,"NA",1
"X41","XA:8426","SDG_1041_NOC_RT","2004",40.5,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2026",57.3,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2025",57.2,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2024",57.2,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2023",56.6,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2022",56.9,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2021",57.3,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2020",57.3,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2019",55.8,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2018",55.6,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2017",55,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2016",54.6,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2015",53.9,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2014",54.7,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2013",53.8,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2012",53.7,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2011",54.2,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2010",55.2,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2009",56.6,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2008",55.3,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2007",51.8,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2006",52.1,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2005",53.5,"NA",1
"X42","XA:8427","SDG_1041_NOC_RT","2004",54.7,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2026",51,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2025",50.9,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2024",50.7,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2023",50.6,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2022",51,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2021",50.7,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2020",51.5,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2019",51.2,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2018",51.1,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2017",51.3,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2016",51.6,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2015",51.8,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2014",51.6,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2013",51.5,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2012",51.3,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2011",50.8,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2010",50.4,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2009",51,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2008",50.5,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2007",49.5,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2006",49.9,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2005",50.1,"NA",1
"X43","XA:8428","SDG_1041_NOC_RT","2004",50.3,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2026",54.5,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2025",54.5,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2024",54.6,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2023",54.5,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2022",54.9,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2021",54.8,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2020",56,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2019",55.1,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2018",54.1,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2017",53.4,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2016",53.8,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2015",53.7,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2014",54.1,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2013",54,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2012",54.4,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2011",54.5,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2010",53.7,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2009",55.4,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2008",55,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2007",54.5,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2006",54.9,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2005",54.6,"NA",1
"X44","XA:8429","SDG_1041_NOC_RT","2004",54.4,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2026",52.1,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2025",52,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2024",52,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2023",52,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2022",52.7,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2021",52.1,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2020",52.9,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2019",52.4,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2018",52.1,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2017",51.9,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2016",52.1,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2015",52.1,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2014",52.3,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2013",52.4,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2012",52.6,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2011",52.4,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2010",52.1,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2009",53,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2008",53,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2007",52.1,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2006",52.6,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2005",52.6,"NA",1
"X45","XA:8386","SDG_1041_NOC_RT","2004",52.7,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2026",51.3,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2025",51.2,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2024",51.1,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2023",51,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2022",51.6,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2021",50.9,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2020",51.7,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2019",51.4,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2018",51.2,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2017",51.3,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2016",51.5,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2015",51.6,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2014",51.6,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2013",51.7,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2012",51.7,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2011",51.3,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2010",51.1,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2009",51.4,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2008",51.4,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2007",50.3,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2006",50.7,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2005",51.1,"NA",1
"X47","XA:8431","SDG_1041_NOC_RT","2004",51.4,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2026",55,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2025",54.9,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2024",55,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2023",55,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2022",56.1,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2021",55.5,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2020",56.3,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2019",55.3,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2018",54.4,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2017",53.3,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2016",53.6,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2015",53.4,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2014",53.8,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2013",54,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2012",54.5,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2011",54.5,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2010",53.8,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2009",55.7,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2008",55.2,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2007",54.4,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2006",54.8,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2005",54.4,"NA",1
"X48","XA:8432","SDG_1041_NOC_RT","2004",54,"NA",1
"X49","XA:8388","SDG_1041_NOC_RT","2026",51.2,"NA",1
"X49","XA:8388","SDG_1041_NOC_RT","2025",51.2,"NA",1
